Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init Fwd Win Bytes,Init Bwd Win Bytes,Fwd Act Data Packets,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label
17,24118,1,1,80,208,80,80,80.0,0.0,208,208,208.0,0.0,11941.28866,82.92561572,24118.0,0.0,24118,24118,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,41.462807,41.462807,80,208,122.666664,73.90083,5461.3335,0,0,0,0,0,0,0,0,1,184.0,80.0,208.0,0,0,0,0,0,0,1,80,1,208,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,5882883,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.079632384,0.679938731,1960961.0,3395619.0,5881884,1,5882883,1960961.0,3395619.0,5881884,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.67993873,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,999.0,0.0,999,999,5881884.0,0.0,5881884,5881884,1
6,1472363,3,5,26,11607,20,0,8.666667,10.263203,7215,0,2321.4,3327.7698,7900.904872,5.433442704,210337.58,556148.6,1471564,3,593,296.5,415.0717,590,3,1472317,368079.25,735656.56,1471564,5,0,0,0,0,72,112,2.037541,3.3959017,0,7215,1292.5555,2650.5857,7025604.5,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,38358,3,7,26,11601,20,0,8.666667,10.263203,4380,0,1657.2858,1561.9694,303117.9936,260.7018093,4262.0,10101.617,30551,4,7034,3517.0,4968.1323,7030,4,38125,6354.1665,12159.419,30551,17,0,0,0,0,72,152,78.21054,182.49127,0,4380,1057.0,1468.8552,2157535.8,0,0,0,1,0,0,0,0,2,1162.7,8.666667,1657.2858,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,5638697,9,6,740,3875,517,0,82.22222,170.96402,1460,0,645.8333,678.9222,818.4514969,2.660189047,402764.06,1284308.0,4850709,3,5638697,704837.1,1680174.9,4850709,3,501371,100274.2,135629.45,250522,85,0,0,0,0,200,132,1.5961134,1.0640756,0,1460,288.4375,501.3858,251387.73,0,0,0,1,0,0,0,0,0,307.66666,82.22222,645.8333,0,0,0,0,0,0,9,740,6,3875,29200,131,8,20,0.0,0.0,0,0,0.0,0.0,0,0,0
17,344,2,2,68,144,34,34,34.0,0.0,72,72,72.0,0.0,616279.0698,11627.90698,114.666664,193.41234,338,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,5813.9536,5813.9536,34,72,49.2,20.813457,433.2,0,0,0,0,0,0,0,0,1,61.5,34.0,72.0,0,0,0,0,0,0,2,68,2,144,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
6,193035,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,155.4122309,25.90203849,48258.75,95849.984,192032,2,193035,48258.75,95849.984,192032,2,0,0.0,0.0,0,0,0,0,0,0,100,0,25.902039,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,226790,3,6,26,11607,20,0,8.666667,10.263203,4380,0,1934.5,2177.345,51294.14877,39.68428943,28348.75,79863.32,226000,2,625,312.5,272.2361,505,120,226773,45354.6,100984.28,226000,2,0,0,0,0,72,132,13.228096,26.456192,0,4380,1163.3,1903.9626,3625073.8,0,0,0,1,0,0,0,0,2,1292.5555,8.666667,1934.5,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,7733840,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.10324496,0.517207493,2577946.8,4464215.0,7732778,1,7733840,2577946.8,4464215.0,7732778,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.5172075,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1062.0,0.0,1062,1062,7732778.0,0.0,7732778,7732778,1
6,9121773,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.631067447,0.438511241,3040591.0,5265594.0,9120775,3,9121773,3040591.0,5265594.0,9120775,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.43851125,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,998.0,0.0,998,998,9120775.0,0.0,9120775,9120775,1
17,157,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,1019108.28,25477.70701,52.333332,51.63655,106,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,12738.854,12738.854,32,48,38.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,0,0,0,0,0,0,2,64,2,96,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,66,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,181818.1818,30303.0303,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15151.516,15151.516,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,946,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,559883,3,5,26,11607,20,0,8.666667,10.263203,10135,0,2321.4,4413.202,20777.55531,14.2886996,79983.29,211058.23,558618,8,1032,516.0,452.54834,836,196,559839,139959.75,279105.88,558618,8,0,0,0,0,72,112,5.3582625,8.930437,0,10135,1292.5555,3350.635,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666667,2321.4,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,2442057,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,12.28472554,2.047454257,610514.25,1219925.2,2440402,273,2442057,610514.25,1219925.2,2440402,273,0,0.0,0.0,0,0,0,0,0,0,100,0,2.0474544,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,37,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,324324.3243,54054.05405,37.0,0.0,37,37,37,37.0,0.0,37,37,0,0.0,0.0,0,0,0,0,0,0,40,0,54054.055,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,1099562,3,6,26,11601,20,0,8.666667,10.263203,4380,0,1933.5,1757.7899,10574.21046,8.185077331,137445.25,386528.47,1094045,4,5009,2504.5,3536.241,5005,4,1099540,219908.0,488662.53,1094045,16,0,0,0,0,72,132,2.7283592,5.4567184,0,4380,1162.7,1645.2418,2706820.5,0,0,0,1,0,0,0,0,2,1291.8889,8.666667,1933.5,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,70341110,5,10,11607,68,7215,0,2321.4,3327.7698,20,0,6.8,5.0066624,165.9769088,0.213246564,5024365.0,16800000.0,62900000,1,70300000,17600000.0,34900000.0,69900000,157,69900000,7766307.0,20800000.0,62900000,1,0,0,0,0,112,212,0.07108219,0.14216438,0,7215,730.0625,2044.726,4180904.0,0,0,0,0,1,1,0,0,2,778.73334,2321.4,6.8,0,0,0,0,0,0,5,11607,10,68,229,256,3,20,31031.0,0.0,31031,31031,34900000.0,39500000.0,62900000,7015764,0
17,163,2,2,414,326,207,207,207.0,0.0,163,163,163.0,0.0,4539877.301,24539.8773,54.333332,91.51138,160,1,2,2.0,0.0,2,2,1,1.0,0.0,1,1,0,0,0,0,64,64,12269.938,12269.938,163,207,189.4,24.099792,580.8,0,0,0,0,0,0,0,0,1,236.75,207.0,163.0,0,0,0,0,0,0,2,414,2,326,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
6,70817,3,6,26,11607,20,0,8.666667,10.263203,4380,0,1934.5,2177.345,164268.4666,127.0881286,8852.125,24687.537,69949,3,561,280.5,392.44427,558,3,70801,14160.2,31187.703,69949,18,0,0,0,0,72,132,42.36271,84.72542,0,4380,1163.3,1903.9626,3625073.8,0,0,0,1,0,0,0,0,2,1292.5555,8.666667,1934.5,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,100957899,6,10,11607,68,8760,0,1934.5,3414.8545,20,0,6.8,5.0066624,115.6422639,0.158481903,6730526.5,23600000.0,91800000,1,101000000,20200000.0,44700000.0,100000000,118,100000000,11100000.0,30400000.0,91800000,1,0,0,0,0,132,212,0.059430715,0.09905119,0,8760,687.1177,2132.1116,4545900.0,0,0,0,0,1,1,0,0,1,730.0625,1934.5,6.8,0,0,0,0,0,0,6,11607,10,68,229,256,4,20,35081.0,0.0,35081,35081,50000000.0,59000000.0,91800000,8346757,0
6,87423060,8,4,56,11607,20,0,7.0,5.656854,11595,0,2901.75,5795.5005,133.4087368,0.137263555,7947551.0,25900000.0,85900000,3,86300000,12300000.0,32500000.0,85900000,3,1152442,384147.34,664665.7,1151637,5,0,0,0,0,172,92,0.09150904,0.04575452,0,11595,897.61536,3214.1675,10300000.0,0,0,0,0,1,0,0,0,0,972.4167,7.0,2901.75,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,340998.0,0.0,340998,340998,85900000.0,0.0,85900000,85900000,1
17,150,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,1146666.667,26666.66667,50.0,81.40639,144,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,13333.333,13333.333,35,51,41.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,355637,3,4,26,11601,20,0,8.666667,10.263203,7215,0,2900.25,3540.003,32693.44866,19.68299136,59272.832,136390.77,337349,88,17996,8998.0,11334.922,17013,983,355549,118516.336,189725.39,337349,160,0,0,0,0,72,92,8.435568,11.247423,0,7215,1453.375,2786.2598,7763243.5,0,0,0,1,0,0,0,0,1,1661.0,8.666667,2900.25,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,136022,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,220.5525577,36.75875961,34005.5,66686.65,134033,1,136022,34005.5,66686.65,134033,1,0,0.0,0.0,0,0,0,0,0,0,100,0,36.75876,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,9868310,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.432027368,0.405337895,3289436.8,5696767.5,9867497,322,9868310,3289436.8,5696767.5,9867497,322,0,0.0,0.0,0,0,0,0,0,0,80,0,0.4053379,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,813.0,0.0,813,813,9867497.0,0.0,9867497,9867497,1
6,636712,3,6,26,11607,20,0,8.666667,10.263203,5840,0,1934.5,2538.9192,18270.42682,14.13511917,79589.0,224530.38,635273,48,994,497.0,499.21738,850,144,636643,127328.6,283949.88,635273,48,0,0,0,0,72,132,4.711706,9.423412,0,5840,1163.3,2138.329,4572451.5,0,0,0,1,0,0,0,0,2,1292.5555,8.666667,1934.5,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,10061136,7,8,11607,56,5840,0,1658.1428,2127.5977,20,0,7.0,5.656854,1159.213035,1.490885323,718652.56,2271344.2,8498737,1,10100000,1676856.0,3448619.8,8618316,8,8613916,1230559.4,3205123.8,8498737,1,0,0,0,0,152,172,0.6957465,0.79513884,0,5840,729.3125,1589.4738,2526426.8,0,0,0,0,1,1,0,0,1,777.93335,1658.1428,7.0,0,0,0,0,0,0,7,11607,8,56,229,256,5,20,119521.0,0.0,119521,119521,8498737.0,0.0,8498737,8498737,0
6,3985909,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,6.021211222,1.003535204,1328636.4,2301262.2,3985905,1,3985909,1328636.4,2301262.2,3985905,1,0,0.0,0.0,0,0,0,0,0,0,80,0,1.0035352,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,6979698,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,5.157816284,0.859636047,1395939.6,3112842.2,6964357,3,0,0.0,0.0,0,0,6974806,1743701.5,3480439.5,6964357,3,0,0,0,0,20,100,0.14327267,0.7163634,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,0,0,0,0,0,0,1,6,5,30,229,0,0,20,15341.0,0.0,15341,15341,6964357.0,0.0,6964357,6964357,0
6,507218,3,4,26,11601,20,0,8.666667,10.263203,8760,0,2900.25,4128.3193,22923.08238,13.80077205,84536.336,204218.08,501373,46,5611,2805.5,3789.3853,5485,126,507072,169024.0,287834.97,501373,188,0,0,0,0,72,92,5.9146166,7.8861556,0,8760,1453.375,3113.9526,9696701.0,0,0,0,1,0,0,0,0,1,1661.0,8.666667,2900.25,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,134526,3,4,26,11601,20,0,8.666667,10.263203,8760,0,2900.25,4128.3193,86429.38911,52.03455094,22421.0,50650.207,125607,48,8684,4342.0,5433.4087,8184,500,134467,44822.332,70090.12,125607,187,0,0,0,0,72,92,22.300522,29.73403,0,8760,1453.375,3113.9526,9696701.0,0,0,0,1,0,0,0,0,1,1661.0,8.666667,2900.25,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
17,190,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,905263.1579,21052.63158,63.333332,104.5004,184,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,10526.315,10526.315,35,51,41.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
6,60,3,1,43,6,31,6,14.333333,14.433757,6,6,6.0,0.0,816666.6667,66666.66667,20.0,33.77869,59,0,1,0.5,0.70710677,1,0,0,0.0,0.0,0,0,0,0,0,0,60,20,50000.0,16666.666,6,31,11.0,11.18034,125.0,0,0,0,0,1,0,0,0,0,13.75,14.333333,6.0,0,0,0,0,0,0,3,43,1,6,980,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,722,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4155.124654,361.0,506.28845,719,3,722,361.0,506.28845,719,3,0,0.0,0.0,0,0,0,0,0,0,96,0,4155.1245,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,65535,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
6,118090388,15,12,587,4239,201,0,39.133335,64.54441,1418,0,353.25,558.10626,40.86700096,0.228638422,4541938.0,15900000.0,58800000,1,118000000,8435028.0,21300000.0,58800000,4,118000000,10700000.0,23700000.0,58800000,1,0,0,0,0,488,392,0.12702134,0.101617076,0,1418,172.35715,393.14658,154564.23,0,0,0,1,0,0,0,0,0,178.74074,39.133335,353.25,0,0,0,0,0,0,15,587,12,4239,29200,349,6,32,324692.5,407550.2,612874,36511,58700000.0,156680.72,58800000,58600000,0
6,590364,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,60.97932801,10.16322133,118072.8,252738.55,570015,4,0,0.0,0.0,0,0,588027,147006.75,282113.22,570015,4,0,0,0,0,20,100,1.6938702,8.469351,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
17,34389274,2,2,114,377,58,56,57.0,1.4142135,207,170,188.5,26.16295,14.27770764,0.116315337,11500000.0,19500000.0,34000000,182653,34200000,34200000.0,0.0,34200000,34200000,34200000,34200000.0,0.0,34200000,34200000,0,0,0,0,52,52,0.058157668,0.058157668,56,207,109.4,73.38801,5385.8,0,0,0,0,0,0,0,0,1,136.75,57.0,188.5,0,0,0,0,0,0,2,114,2,377,-1,-1,1,20,207180.0,0.0,207180,207180,34000000.0,0.0,34000000,34000000,0
6,81305541,9,4,62,11601,20,0,6.888889,5.3019915,8760,0,2900.25,4128.3193,143.446558,0.159890702,6775462.0,22600000.0,78500000,1,81200000,10200000.0,27600000.0,78500000,1,88723,29574.334,37546.387,71873,188,0,0,0,0,192,92,0.11069357,0.049197137,0,8760,833.5,2402.7139,5773033.5,0,0,0,0,1,0,0,0,0,897.61536,6.888889,2900.25,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,2761045.0,0.0,2761045,2761045,78500000.0,0.0,78500000,78500000,1
17,166,2,2,100,132,50,50,50.0,0.0,66,66,66.0,0.0,1397590.361,24096.38554,55.333332,57.570248,117,3,3,3.0,0.0,3,3,46,46.0,0.0,46,46,0,0,0,0,40,40,12048.192,12048.192,50,66,56.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,70.5,50.0,66.0,0,0,0,0,0,0,2,100,2,132,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,28668,3,6,26,11601,20,0,8.666667,10.263203,5840,0,1933.5,2189.773,405574.1593,313.9388866,3583.5,6177.5127,13980,46,14120,7060.0,8742.668,13242,878,28598,5719.6,7625.5283,14163,46,0,0,0,0,72,132,104.64629,209.29259,0,5840,1162.7,1911.5957,3654198.2,0,0,0,1,0,0,0,0,2,1291.8889,8.666667,1933.5,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,94052668,8,6,56,11601,20,0,7.0,5.656854,5840,0,1933.5,2189.773,123.9411943,0.148852768,7234820.5,24100000.0,87200000,14,92700000,13200000.0,32700000.0,87200000,234,1417678,283535.6,624978.25,1401463,14,0,0,0,0,172,132,0.08505873,0.06379405,0,5840,777.5333,1633.1027,2667024.5,0,0,0,0,1,0,0,0,0,833.0714,7.0,1933.5,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,1875.0,0.0,1875,1875,46300000.0,57800000.0,87200000,5438438,1
6,9271129,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.235851858,0.539308643,2317782.2,4634666.0,9269781,359,9271129,2317782.2,4634666.0,9269781,359,0,0.0,0.0,0,0,0,0,0,0,100,0,0.53930867,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1348.0,0.0,1348,1348,9269781.0,0.0,9269781,9269781,1
6,23455,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,511.6179919,85.26966532,23455.0,0.0,23455,23455,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.634834,42.634834,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,0,0,0,0,0,0,1,6,1,6,819,131,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,74679,3,5,26,11601,20,0,8.666667,10.263203,7300,0,2320.2,3022.508,155693.0328,107.1251624,10668.429,24600.203,66133,4,7973,3986.5,4722.766,7326,647,74675,18668.75,31858.115,66133,192,0,0,0,0,72,112,40.171936,66.953224,0,7300,1291.8889,2460.653,6054813.0,0,0,0,1,0,0,0,0,1,1453.375,8.666667,2320.2,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,1960971,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,15.29854343,2.549757238,490242.75,979816.25,1959967,1,1960971,490242.75,979816.25,1959967,1,0,0.0,0.0,0,0,0,0,0,0,100,0,2.5497572,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
17,212,2,2,78,258,39,39,39.0,0.0,129,129,129.0,0.0,1584905.66,18867.92453,70.666664,81.40229,161,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,80,9433.962,9433.962,39,129,75.0,49.29503,2430.0,0,0,0,0,0,0,0,0,1,93.75,39.0,129.0,0,0,0,0,0,0,2,78,2,258,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,34742,3,4,26,11601,20,0,8.666667,10.263203,10220,0,2900.25,4922.5083,334666.9737,201.485234,5790.3335,13027.546,32342,44,32692,16346.0,22829.65,32489,203,34595,11531.667,18299.137,32634,44,0,0,0,0,72,92,86.350815,115.13442,0,10220,1453.375,3574.5352,12800000.0,0,0,0,1,0,0,0,0,1,1661.0,8.666667,2900.25,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,2338479,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,12.82885157,2.138141929,584619.75,1167807.0,2336330,230,2338479,584619.75,1167807.0,2336330,230,0,0.0,0.0,0,0,0,0,0,0,100,0,2.1381419,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
6,9520767,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,3.781207964,0.630201327,1904153.4,4256690.0,9518752,1,9520767,1904153.4,4256690.0,9518752,1,0,0.0,0.0,0,0,0,0,0,0,120,0,0.63020134,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,2015.0,0.0,2015,2015,9518752.0,0.0,9518752,9518752,1
6,196612,4,2,96,12,78,6,24.0,36.0,6,6,6.0,0.0,549.3052306,30.51695726,39322.4,64950.562,149859,76,196612,65537.336,76665.016,149952,240,149935,149935.0,0.0,149935,149935,0,0,0,0,80,40,20.344639,10.172319,6,78,16.285715,27.213442,740.5714,0,0,0,0,1,0,0,0,0,19.0,24.0,6.0,0,0,0,0,0,0,4,96,2,12,33,0,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
17,177,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,1084745.763,22598.87006,59.0,96.13012,170,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,80,80,11299.435,11299.435,40,56,46.4,8.763561,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,0,0,0,0,0,0,2,80,2,112,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,0
17,24382,2,2,86,196,43,43,43.0,0.0,98,98,98.0,0.0,11565.90928,164.0554507,8127.3335,14071.758,24376,2,4,4.0,0.0,4,4,2,2.0,0.0,2,2,0,0,0,0,40,40,82.027725,82.027725,43,98,65.0,30.12474,907.5,0,0,0,0,0,0,0,0,1,81.25,43.0,98.0,0,0,0,0,0,0,2,86,2,196,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
6,82244171,8,6,56,11607,20,0,7.0,5.656854,5840,0,1934.5,2538.9192,141.809442,0.17022483,6326474.5,19600000.0,70900000,4,81500000,11600000.0,26400000.0,70900000,4,785691,157138.2,350751.88,784582,47,0,0,0,0,172,132,0.09727133,0.0729535,0,5840,777.93335,1804.899,3257660.2,0,0,0,0,1,0,0,0,0,833.5,7.0,1934.5,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,1985.0,0.0,1985,1985,40700000.0,42600000.0,70900000,10600000,1
17,246,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,1626016.26,16260.1626,82.0,58.025856,149,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,64,64,8130.0815,8130.0815,36,164,87.2,70.10849,4915.2,0,0,0,0,0,0,0,0,1,109.0,36.0,164.0,0,0,0,0,0,0,2,72,2,328,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
6,96968782,8,5,56,11607,20,0,7.0,5.656854,5840,0,2321.4,3173.3738,120.2758224,0.134063765,8080732.0,24700000.0,85700000,1,96800000,13800000.0,32000000.0,85700000,1,124516,31129.0,61600.4,123528,4,0,0,0,0,172,112,0.08250078,0.051562987,0,5840,833.5,2103.1155,4423095.0,0,0,0,0,1,0,0,0,0,897.61536,7.0,2321.4,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,2006.0,0.0,2006,2006,48400000.0,52700000.0,85700000,11100000,1
6,9910359,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,3.632562655,0.605427109,1982071.8,4423371.0,9894834,1,0,0.0,0.0,0,0,9906772,2476693.0,4945430.5,9894834,1,0,0,0,0,20,100,0.10090452,0.50452256,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,0,0,0,0,0,0,1,6,5,30,229,0,0,20,15525.0,0.0,15525,15525,9894834.0,0.0,9894834,9894834,0
